B11,B12,B2,B3,B4,B8,NDBI,NDVI,NDWI,texture,class
5340.0,4849.0,2732.0,3166.0,3634.0,4109.0,0.13027833,0.06134573,-0.129622,14895.21181,5
6616.5,6300.5,2708.0,3453.0,4392.0,5250.0,0.115156114,0.08898569,-0.20648052,12018.5842,5
2542.5,1845.25,1350.0,1480.0,1541.25,3122.0,-0.102303825,0.33898032,-0.3568014,6403.148437,0
3420.0,2955.333333,1736.0,2034.666667,2265.0,3778.0,-0.049736038,0.25037232,-0.29991972,23323.65582,2
5323.0,5316.0,4128.0,4488.0,4796.0,4576.0,0.07546217,-0.02347418,-0.009708738,336554.3542,3
4457.0,4054.0,2544.0,2817.0,3172.0,3511.5,0.118654706,0.05079674,-0.10974164,91115.21745,5
1210.5,1153.5,1742.0,1943.0,1684.5,1389.5,-0.06884615,-0.09596617,0.16609152,47.66319444,1
1281.0,1222.0,1557.0,1643.0,1492.0,1398.0,-0.043673012,-0.032525953,0.0805656,881.8524306,1
1201.5,1155.0,1761.0,1940.0,1711.0,1385.5,-0.07112485,-0.105118684,0.16674185,135.0993924,1
4241.0,3952.0,2522.0,2746.0,2982.0,3248.0,0.13259447,0.04269663,-0.08375042,7260.49783,5
1932.0,1849.5,1741.5,1714.0,1748.5,1870.0,0.016307207,0.03357745,-0.043526787,43096.40712,3
6547.0,6554.0,4033.0,4714.0,5460.0,5976.0,0.045596104,0.04512067,-0.118054256,50300.84375,5
2678.0,2413.0,1908.0,2064.0,2058.0,2734.0,-0.010347377,0.14106844,-0.13964152,25208.04818,3
2623.5,1747.5,1403.5,1607.0,1417.5,3927.5,-0.19905359,0.46959776,-0.41927907,30030.25,0
3189.0,2287.0,1539.75,1724.0,1736.75,3639.0,-0.065905094,0.3538576,-0.35707626,26861.38802,0
3692.0,2730.0,2016.0,1993.0,2009.0,2472.0,0.19792342,0.10332515,-0.10727884,6348.093316,3
2484.5,1771.5,1363.0,1469.0,1395.0,2866.0,-0.07130175,0.3452241,-0.32226068,44630.55295,0
1277.0,1203.0,1484.0,1492.0,1342.0,1302.0,-0.009693679,-0.015128593,0.068002865,236.0590278,1
3366.0,2843.9,1840.333333,2164.0,2383.25,3438.0,-0.01058201,0.18118961,-0.22741878,44284.3776,2
5027.5,4565.0,2647.0,2971.0,3371.0,3741.5,0.14665298,0.05209139,-0.11478585,50733.8138,5
3884.0,3639.0,2563.0,2774.0,2961.0,3161.0,0.10262597,0.032669064,-0.0652064,47658.21267,4
1412.0,1288.5,1496.5,1588.0,1466.0,1455.5,-0.015170009,-0.003594044,0.043535404,64326.62674,1
2820.0,2730.0,1878.0,1956.0,2044.0,2290.0,0.1037182,0.056760497,-0.07866227,29582.42014,3
2892.5,2083.5,1827.0,1853.0,1794.5,1767.5,0.2414163,-0.007580011,0.023615522,13915.10286,1
5803.0,5320.5,2863.0,3333.0,3829.0,4316.0,0.14695127,0.05979128,-0.12851353,32168.83984,5
5704.0,4887.5,3225.0,3697.0,4226.0,4758.5,0.09037037,0.05926874,-0.12553959,130205.9188,5
2913.5,2729.5,2073.0,2215.0,2307.0,2460.0,0.08439565,0.032095656,-0.052406415,32584.59722,3
5223.0,4757.5,3244.0,3624.0,3999.0,4336.0,0.09279213,0.040431913,-0.08944724,30105.97743,5
4808.333333,3794.0,1791.5,2025.333333,2364.0,3903.5,0.10386256,0.24563223,-0.31678522,9351.600694,2
4781.0,3982.5,2543.0,2930.0,3321.0,3682.5,0.12979265,0.05161705,-0.113799624,55057.61675,5
4052.25,3506.0,1979.75,2409.6,2788.0,3607.0,0.058132324,0.1280688,-0.19901605,13559.76649,2
4394.0,4102.5,2376.0,2707.0,3068.0,3446.0,0.12091837,0.058028862,-0.120104015,39734.02474,5
3503.0,3352.0,2366.0,2522.0,2696.0,2874.0,0.098635726,0.03195691,-0.065233506,8303.242188,5
2925.5,2849.5,2085.0,2254.0,2364.0,2603.0,0.058334086,0.048117574,-0.07185505,80479.56467,3
3565.5,2438.0,1916.0,1933.5,1882.5,1922.0,0.29949886,0.010382442,0.002982752,313.2465278,1
6610.0,6358.0,3004.0,3832.0,4804.0,5516.0,0.09021936,0.06899225,-0.18014549,989.6163194,5
4519.0,4151.0,2794.0,3046.0,3390.0,3698.0,0.09991481,0.043453723,-0.09667853,49750.72786,5
1166.0,1136.5,1605.5,1835.0,1512.5,1239.5,-0.030554978,-0.099200584,0.19369003,135.5811632,1
1199.5,1150.5,1739.0,1942.0,1666.5,1392.0,-0.074281305,-0.08974988,0.164967,46.23003472,1
6759.0,5879.0,3156.0,3830.0,4576.0,5092.0,0.14066324,0.053371947,-0.14144811,35309.58507,5
2608.0,1805.0,1408.0,1589.0,1425.0,3673.0,-0.16955899,0.44095725,-0.39604715,14819.60807,0
4298.0,4338.5,3325.0,3792.0,4098.0,3968.5,0.039859675,-0.016054051,-0.02274338,186085.3902,3
1257.0,1189.5,1482.0,1491.5,1347.5,1329.0,-0.027842227,-0.006912012,0.057613898,51.96050347,1
1248.5,1182.0,1920.5,2116.0,1505.5,1302.5,-0.021168169,-0.072293445,0.23796988,65.15017361,1
3706.0,3198.0,2506.0,2660.0,2826.0,3178.0,0.07669959,0.058627583,-0.08872902,74679.42882,4
3069.0,2717.0,1968.0,2178.0,2314.0,3202.0,-0.021208739,0.16098621,-0.19033457,51285.69661,3
1163.0,1130.0,1655.5,1829.0,1523.0,1218.0,-0.023099538,-0.11127326,0.2005251,77.3828125,1
1175.0,1125.0,1612.0,1841.0,1570.0,1238.0,-0.026108578,-0.11823362,0.1958428,58.36762153,1
1892.0,2002.5,1544.0,1543.5,1561.5,1618.0,0.078062676,0.01777009,-0.023564763,672.9605035,4
1284.0,1225.0,1554.0,1601.0,1474.0,1399.0,-0.042862467,-0.026105117,0.06733333,162.5572917,1
1494.0,1327.0,1522.0,1570.0,1506.0,1451.0,0.014601018,-0.018599933,0.03939093,85116.26606,1
6760.0,6393.0,2968.0,3824.0,4884.0,5600.0,0.093851134,0.06829455,-0.18845502,1248.34158,5
1287.0,1225.0,1528.0,1657.0,1510.0,1388.0,-0.03775701,-0.042097997,0.08834154,157.391059,1
2637.0,1866.0,1410.0,1605.0,1539.0,3226.0,-0.100460514,0.35403988,-0.3355413,21847.09245,0
2488.5,1767.333333,1370.5,1507.0,1436.0,3186.0,-0.122918315,0.37862396,-0.3577669,16794.70182,0
3965.0,3928.0,2404.0,2730.0,3006.0,3205.0,0.10599721,0.03203993,-0.0800337,43285.85156,4
3733.5,2870.5,1631.25,1841.5,1984.0,3412.0,0.044993352,0.26464048,-0.29894355,22352.98872,2
3701.0,2991.0,1676.5,1893.5,2151.0,3377.0,0.045775644,0.22178003,-0.28147236,3660.553819,2
2727.0,1875.0,1560.4,1751.75,1683.5,3628.0,-0.14177813,0.36609244,-0.34876156,58211.95052,0
2903.0,2506.0,2052.0,2230.0,2274.0,2938.0,-0.005992125,0.12739831,-0.13699691,60335.57422,3
4680.5,4339.0,2852.0,3091.0,3453.0,3827.5,0.10025858,0.051438775,-0.10645371,17761.85807,5
4136.5,3617.0,2363.0,2713.0,3078.0,3449.0,0.090633444,0.056840815,-0.11944174,69004.4796,5
3692.5,3223.75,1756.0,2101.0,2382.0,3937.0,-0.03204666,0.24608324,-0.3040742,8966.400608,2
1787.0,1885.0,1522.0,1531.5,1536.5,1569.0,0.06495828,0.010465303,-0.012094824,671.0868056,4
2431.0,1790.0,1331.0,1445.0,1442.0,3210.0,-0.13809608,0.38005158,-0.3791622,37000.7678,0
2614.5,1925.0,1445.5,1563.5,1536.0,3294.0,-0.11500381,0.36397517,-0.3562532,26470.56814,0
2682.0,1834.0,1400.0,1648.0,1580.0,3580.0,-0.14340466,0.3875969,-0.3695486,73437.70052,0
2639.25,1789.5,1529.0,1785.5,1653.0,4236.0,-0.2322461,0.43861437,-0.4069584,39772.6684,0
4690.0,4263.0,2642.0,2894.0,3142.0,3708.0,0.1169326,0.082627736,-0.12329597,24554.74696,5
4989.666667,4054.25,1900.0,2220.0,2642.5,3959.5,0.11511314,0.199485,-0.28149527,13415.94184,2
3275.5,2870.5,2018.0,2191.0,2250.0,2936.0,0.054656684,0.13227922,-0.14530915,95314.64627,3
1255.0,1187.0,1902.0,2028.0,1471.0,1295.0,-0.015686275,-0.06362979,0.22058381,142.265191,1
3134.0,2818.0,1875.0,1980.0,2016.0,2688.0,0.076605976,0.14285715,-0.15167095,26725.89974,3
3082.0,2726.0,2332.0,2476.0,2598.0,2889.0,0.032322895,0.053034443,-0.07698043,40983.52951,3
1159.0,1135.0,1404.0,1551.0,1327.0,1219.0,-0.025231287,-0.042419482,0.1198556,148.1549479,1
3397.5,2506.0,1907.0,1925.5,1874.5,2420.0,0.1680275,0.12702294,-0.113795884,4558.693576,3
2662.0,1989.0,1396.0,1620.0,1592.0,3398.0,-0.121452145,0.36192384,-0.35432443,19032.4566,0
2504.8,1703.0,1483.0,1754.0,1596.0,3922.0,-0.2205141,0.42152953,-0.38195914,55326.25347,0
4195.0,3633.5,2478.0,2817.0,3223.0,3618.0,0.07385127,0.057740096,-0.124475524,89763.73741,5
4291.0,3999.0,2792.0,3018.0,3248.0,3598.0,0.087843835,0.051124744,-0.087666266,9014.367187,5
3899.0,3884.0,2490.0,2680.0,2942.0,3164.0,0.10406343,0.036357682,-0.08281998,7980.33941,5
3977.666667,3329.25,1866.333333,2217.0,2547.5,3434.4,0.0732949,0.14826393,-0.21541566,25908.26953,2
1796.0,1906.0,1485.0,1526.0,1517.0,1549.5,0.073681064,0.010598403,-0.007641034,620.8450521,4
1312.0,1261.0,1601.0,1632.0,1482.0,1414.0,-0.03741746,-0.023480663,0.07156927,3749.908854,1
1829.0,1917.0,1850.0,1817.5,1800.0,1777.5,0.014279773,-0.006289308,0.011126565,949.1892361,4
3226.0,3117.0,2616.0,2660.0,2736.0,2832.0,0.065037966,0.01724138,-0.03131828,100039.796,3
4196.666667,3662.5,2066.0,2350.0,2669.0,3620.666667,0.07368241,0.15130638,-0.21281822,50343.34375,2
3976.25,3421.0,1827.0,2157.5,2433.333333,3324.2,0.08931641,0.15473062,-0.21283543,43768.36024,2
4301.5,3547.5,2474.0,2819.0,3348.0,3716.0,0.07302775,0.05209513,-0.1372609,39727.62196,5
1883.0,1968.0,1551.5,1566.0,1587.5,1604.0,0.08001147,0.005169983,-0.011987382,257.7695313,4
2509.0,2306.5,2169.0,2272.0,2317.0,2581.5,-0.014242216,0.05399612,-0.06376842,81326.67969,3
2581.5,1740.0,1359.5,1556.0,1420.5,3498.0,-0.15075253,0.4223849,-0.3842501,16541.93142,0
4881.0,3891.25,1869.666667,2106.0,2377.5,3777.666667,0.12742531,0.22747827,-0.28411987,9994.102865,2
2726.0,2060.5,1466.0,1616.666667,1606.0,3392.0,-0.10885911,0.35734293,-0.35445228,24334.70052,0
2785.0,1962.0,1577.333333,1809.0,1708.0,3796.0,-0.15362407,0.37936047,-0.3545049,69330.57335,0
2317.0,2288.5,1780.0,1857.0,1882.0,2059.0,0.058957953,0.044912457,-0.05158325,34749.6862,3
1503.5,1395.0,1733.5,1909.0,1629.5,1501.5,0.000666,-0.040881507,0.11948395,40325.42188,1
2763.0,1898.25,1420.0,1643.5,1501.5,3570.75,-0.12753108,0.40795505,-0.36961213,12875.13802,0
3892.5,3285.9,1864.666667,2248.916667,2562.285714,3251.666667,0.08970022,0.11857355,-0.18229885,14814.36762,2
4779.0,3955.5,2728.0,3134.0,3571.0,4036.0,0.08428814,0.06112791,-0.12580195,42012.4362,5
5154.5,4645.0,2219.0,2793.0,3280.0,4292.0,0.091303654,0.13365029,-0.21157375,15145.3342,5
1307.0,1239.0,1584.0,1623.0,1480.0,1410.0,-0.03790946,-0.024221454,0.0702275,6862.21658,1
1327.0,1220.0,1468.0,1486.0,1357.0,1361.0,-0.01264881,0.00147167,0.043905865,225.3181424,1
6136.0,5842.0,2810.0,3558.0,4428.0,5140.0,0.088329196,0.074414715,-0.18188089,8349.780816,5
6108.5,5261.5,3164.0,3665.0,4164.0,4736.0,0.12656185,0.06426966,-0.12748483,99045.16016,5
3725.466667,3064.5,1758.325,2026.666667,2194.0,3604.0,0.016572375,0.24318731,-0.28013262,13706.82899,2
3561.5,2725.0,1492.0,1659.5,1656.0,3350.0,0.030601172,0.33839393,-0.33745882,115816.9922,2
2987.0,2855.5,1867.5,1978.0,2071.0,2550.0,0.078923605,0.103657216,-0.12632509,13310.36936,3
5526.0,4736.0,2765.0,3247.0,3780.0,4228.0,0.13307361,0.055944055,-0.13123746,30844.96528,5
3323.0,2950.0,1938.0,2136.0,2342.0,3008.0,0.049755175,0.124485984,-0.16951789,18951.99479,3
2481.0,2324.0,1781.5,2105.333333,2351.916667,2146.25,0.072343186,-0.04572233,-0.009623866,235554.0829,1
4516.0,4205.0,2886.0,3166.0,3474.0,3824.0,0.08297362,0.047958344,-0.09413448,7208.762153,5
2985.333333,2057.5,1549.0,1780.0,1664.0,3813.0,-0.12174553,0.39236808,-0.36349007,44466.01563,0
1238.0,1170.0,1458.0,1476.0,1379.0,1337.0,-0.0384466,-0.015463918,0.04941344,27179.38194,1
4694.333333,3639.5,1845.5,2079.666667,2466.0,3768.0,0.10946547,0.20885468,-0.28871915,10212.20356,2
4277.0,3586.5,2496.0,2750.0,2974.0,3228.0,0.13977349,0.04095453,-0.079959854,100295.1311,5
2695.0,1968.0,1897.0,1938.0,1885.0,1987.0,0.15121743,0.026342975,-0.012484076,18847.27127,1
2692.0,1941.0,1461.0,1656.0,1580.0,3332.0,-0.1062417,0.35667753,-0.3360064,38420.34245,0
4407.5,3570.4,1771.0,2043.5,2202.0,3709.2,0.0860325,0.25497362,-0.289551,13390.5803,2
3879.0,3737.0,3740.0,3976.0,4000.0,3952.0,-0.009321925,-0.006036217,0.003027245,126676.4023,3
1832.0,1779.0,1873.5,2053.0,1922.0,1862.0,-0.008121278,-0.015856236,0.04878672,24950.94922,1
4021.0,3226.0,1793.0,2145.0,2347.0,3756.0,0.034074835,0.23087007,-0.27300456,24327.05512,2
4327.0,3609.75,1851.666667,2228.5,2522.0,3703.833333,0.07759676,0.18982734,-0.2486936,11734.56293,2
4188.0,3563.0,2521.0,2885.0,3225.0,3628.5,0.07157935,0.058875028,-0.11414754,92719.7947,5
3508.25,2704.25,1636.5,1817.5,1980.0,3315.0,0.028322281,0.25212464,-0.29176813,29895.36068,2
1298.0,1222.0,1423.0,1473.0,1338.0,1339.0,-0.015547971,0.000374,0.047652915,166.4175347,1
2520.666667,1732.0,1370.0,1576.0,1461.5,3429.333333,-0.15271708,0.40235135,-0.3702717,30884.31727,0
3466.0,2786.5,1729.333333,1975.0,2121.333333,3503.5,-0.005380587,0.2457258,-0.27899972,37807.59722,2
1211.0,1174.0,1751.0,1960.0,1698.0,1384.0,-0.06666667,-0.10188189,0.17224881,70.02951389,1
4792.0,3785.0,1944.0,2243.0,2579.0,3996.0,0.090578064,0.2155133,-0.2809745,8437.488281,2
3798.0,3069.0,1862.0,2059.0,2283.0,3361.0,0.061042044,0.19099928,-0.2402214,44887.77127,3
2492.0,2198.0,1822.0,1886.0,1888.0,2329.0,0.033810414,0.104576714,-0.10510083,35523.16146,3
1161.0,1132.0,1584.0,1867.0,1496.0,1235.0,-0.030884808,-0.09556939,0.20373952,70.84461806,1
1194.5,1148.0,1723.5,1935.5,1688.5,1383.0,-0.07313288,-0.0994628,0.16649088,79.67274306,1
1245.0,1177.5,1880.0,2061.0,1421.0,1258.0,-0.005193768,-0.060843598,0.24194035,135.4787326,1
2758.0,2002.5,1470.5,1615.0,1571.0,3480.5,-0.1158131,0.37800652,-0.36610734,24177.51736,0
3199.0,2900.0,1863.0,2040.0,2148.0,2815.0,0.063851014,0.13439453,-0.15962926,19007.13238,3
1229.5,1171.0,1911.0,2091.0,1462.5,1307.0,-0.030553913,-0.05614732,0.23072396,141.0737847,1
1199.5,1156.5,1734.0,1954.5,1692.0,1396.0,-0.07570796,-0.09585492,0.16669154,96.83246528,1
2998.0,2800.0,2250.0,2440.0,2540.0,2812.0,0.03201377,0.050822124,-0.07083016,28919.85503,3
3435.0,3486.0,2750.0,2980.0,3092.0,3108.0,0.049977075,0.002580645,-0.021024967,63891.01953,3
5215.0,4743.0,2241.0,2803.0,3342.0,4272.0,0.09939918,0.12214342,-0.20763251,11727.44835,5
1152.0,1124.0,1392.0,1548.0,1310.0,1238.0,-0.035983264,-0.028257458,0.11127064,44.51779514,1
3578.0,3106.5,2089.0,2303.0,2548.0,2806.5,0.120839536,0.04827715,-0.09854193,68058.12847,5
3201.0,3063.5,2223.0,2418.0,2548.0,2911.0,0.047447644,0.066495694,-0.09251267,62884.0625,3
3630.0,3138.5,2213.0,2474.0,2724.0,3019.5,0.09181141,0.051449463,-0.09929917,25249.93142,5
3868.5,3017.25,1690.8,2039.5,2253.25,3523.333333,0.04669568,0.21986757,-0.26674056,15910.22135,2
2667.0,2544.5,1841.0,1886.0,1918.5,2012.0,0.13998717,0.023788322,-0.03232427,193419.5239,3
3833.5,3239.0,1871.0,2095.0,2266.0,3243.5,0.08336866,0.17742082,-0.21513534,7183.679253,5
3996.0,3524.5,2319.0,2608.0,3010.0,3344.0,0.08882834,0.052565314,-0.123655915,17974.94227,5
1232.615385,1165.0,1621.666667,1838.4,1612.4,1346.233333,-0.044057626,-0.089962706,0.15454422,222.8046875,1
3329.75,2996.5,2038.0,2204.0,2387.0,3043.0,0.044996273,0.120810315,-0.15990089,57442.91536,3
3156.5,2502.0,1603.666667,1856.0,1907.0,4023.0,-0.12069085,0.35682967,-0.3686001,23056.57335,2
2780.0,2776.0,1908.0,1992.0,2029.0,2261.0,0.102955766,0.054079253,-0.06324947,49795.16623,3
4740.0,4248.0,2678.0,2942.0,3272.0,3674.0,0.1266936,0.057875037,-0.11064087,17350.57075,5
2517.666667,1807.0,1373.0,1513.5,1439.0,2902.0,-0.070914574,0.33701912,-0.31446043,38685.73264,0
3816.5,3027.0,2644.0,2919.0,3168.0,3383.0,0.060212515,0.032819416,-0.07362742,58486.58073,4
2854.5,2239.5,1671.0,1839.0,1882.0,3045.0,-0.032290872,0.23604627,-0.24692875,56996.09201,3
1323.0,1236.0,1542.0,1630.0,1492.0,1409.0,-0.03147877,-0.028610824,0.07272129,877.3480903,1
3327.0,2526.0,1595.0,1817.5,1970.0,3459.25,-0.019487936,0.27430123,-0.311129,41011.10286,2
1209.5,1165.0,1749.5,1948.5,1687.0,1406.5,-0.07530581,-0.09067399,0.16154993,101.5269097,1
3432.5,3008.0,1901.5,2062.0,2245.0,3002.5,0.06682207,0.14435445,-0.18570441,91508.98264,3
3702.0,2836.0,1693.5,1923.0,2051.5,3685.0,0.00230134,0.2847555,-0.314194,34648.11415,2
1172.0,1127.0,1594.0,1846.0,1449.0,1234.0,-0.025768911,-0.080134176,0.19870129,71.1015625,1
5302.5,4794.0,2644.0,3050.0,3475.0,3970.0,0.1437045,0.06648757,-0.13105413,89338.09809,5
3311.25,2561.0,1653.0,1974.75,2084.0,3673.0,-0.05179511,0.27601182,-0.30069497,34381.46658,2
2610.0,1775.0,1374.0,1552.0,1412.0,3640.0,-0.1648,0.44101346,-0.40215716,13456.99045,0
1234.0,1185.0,1918.0,2038.0,1450.0,1287.0,-0.021023404,-0.059554256,0.22586466,125.8185764,1
4491.5,3903.0,2428.0,2783.0,3092.0,3359.0,0.14425832,0.041388933,-0.093780525,34861.00868,5
5491.0,4759.0,3126.0,3562.0,3966.0,4516.0,0.0974318,0.0648432,-0.11809854,87266.73872,5
6572.5,5568.5,3348.0,3915.0,4486.0,5086.0,0.12750354,0.06268282,-0.13009666,67483.62847,5
5531.5,4773.0,2737.0,3239.0,3778.0,4212.0,0.13542362,0.0543179,-0.1305865,37000.28906,5
3761.0,3390.0,2646.0,2796.0,2958.0,3161.0,0.08668015,0.033175357,-0.061272454,12575.91797,5
2916.5,2274.25,1502.25,1641.5,1593.5,3075.0,-0.026454143,0.31733963,-0.303933,66255.84115,0
1197.5,1145.0,1717.5,1973.0,1712.5,1389.0,-0.074038275,-0.104304366,0.17370613,96.05164931,1
3125.0,2091.0,1628.0,2066.0,1932.0,4512.0,-0.18161581,0.40037245,-0.37184554,71798.61892,0
1465.0,1346.5,1657.5,1844.0,1582.0,1483.5,-0.006274377,-0.03213179,0.10833959,11338.10547,1
3588.0,3153.0,2504.0,2748.0,2872.0,3160.0,0.063426204,0.04774536,-0.06973595,40157.42708,5
4356.0,4253.0,2714.0,3024.0,3272.0,3634.0,0.09036295,0.052418187,-0.091619104,16238.19965,5
2488.666667,1783.5,1547.333333,1690.0,1629.0,3414.0,-0.1567653,0.35395598,-0.3377743,57461.82726,0
2682.0,1927.666667,1484.333333,1596.0,1561.0,3300.0,-0.10330993,0.35774532,-0.3480392,39486.20313,0
3459.0,2588.0,1953.0,1958.0,1933.5,2569.0,0.14764433,0.14114381,-0.13496797,45612.12717,3
6462.0,5284.0,3128.0,3720.0,4472.0,5096.0,0.11818654,0.06521739,-0.15607986,24050.68967,5
3008.0,2806.0,2186.0,2344.0,2484.0,2616.0,0.06970128,0.025882352,-0.05483871,3119.930122,5
3753.0,3904.0,3210.0,3236.0,3280.0,3242.0,0.07305218,-0.005826434,-0.000926,128398.2674,3
5792.0,4846.5,3097.0,3535.0,3976.0,4460.0,0.12992586,0.057373162,-0.11569731,73576.39062,5
4158.666667,3520.5,1819.0,2137.0,2395.5,3666.0,0.06296328,0.20960158,-0.26348442,30863.32292,2
5238.5,4815.5,3026.0,3434.0,3826.0,4304.0,0.09793031,0.058794588,-0.11243215,44947.7921,5
4417.5,3462.25,1871.5,2168.0,2342.0,3767.0,0.0794795,0.2332624,-0.26941872,5962.834635,2
2585.5,1726.5,1376.5,1596.0,1404.5,3766.5,-0.18592569,0.4567782,-0.40475523,13572.42405,0
2594.625,1791.5,1501.5,1682.0,1575.5,3428.5,-0.13844557,0.37030375,-0.34174737,19782.35373,0
2881.5,1985.0,1577.2,1802.5,1663.5,3802.5,-0.13779174,0.39132822,-0.35682428,72760.49132,0
4261.5,3884.0,2543.0,2875.0,3199.0,3563.0,0.08927088,0.05383023,-0.10686549,70582.76345,5
2458.5,1700.0,1468.5,1669.333333,1579.0,3409.0,-0.16199404,0.3668805,-0.34256646,95087.80295,0
5373.0,4600.0,3022.0,3476.0,3852.0,4336.0,0.10680812,0.059110895,-0.110087045,86716.53993,5
2543.0,1716.0,1378.0,1619.0,1400.0,3796.0,-0.19766524,0.46112394,-0.4020314,20012.81641,0
4111.0,3776.0,2650.0,2804.0,3010.0,3286.0,0.111531705,0.043837357,-0.07914614,20146.79644,5
3283.5,2731.666667,1658.0,1908.0,2065.333333,3704.0,-0.06017889,0.2840305,-0.3200285,33305.55946,2
3379.0,3065.0,2428.0,2626.0,2816.0,2896.0,0.07697211,0.014005602,-0.04889533,72286.02083,4
4091.5,3255.666667,1891.0,2129.0,2258.0,3675.333333,0.05358254,0.2388764,-0.26641014,17182.53819,2
1399.0,1272.0,1397.0,1458.0,1406.0,1401.0,-0.000714,-0.001781261,0.01993704,54450.72135,1
5815.5,5986.0,4588.0,4584.0,4674.0,4422.5,0.13606173,-0.027647996,0.017931493,323019.3624,3
1192.0,1156.0,1700.0,1816.0,1644.0,1333.0,-0.055841584,-0.104467586,0.15338203,317.6922743,1
5059.0,4231.0,3014.0,3462.0,4050.0,4520.0,0.056268923,0.054842472,-0.13254823,103133.8615,5
4290.0,3460.5,2704.0,2999.0,3371.0,3738.0,0.068759345,0.0516247,-0.109692745,56681.0026,5
4767.0,3908.0,2714.0,3188.0,3674.0,4108.0,0.07425352,0.055769727,-0.12609649,34162.17708,5
3948.5,3297.0,1869.0,2086.0,2276.0,3358.0,0.08081845,0.19204828,-0.23365173,9565.750434,5
2829.0,2041.0,1436.5,1620.0,1631.0,3309.0,-0.07820137,0.3396761,-0.34266585,17288.773,0
3156.0,2824.0,2320.0,2480.0,2622.0,2854.0,0.050249584,0.04236669,-0.07011624,63523.58984,5
3832.166667,3261.0,1783.666667,2006.5,2220.0,3593.6,0.032126874,0.23627357,-0.28340566,21378.8316,2
3860.0,3584.0,2508.0,2694.0,2930.0,3156.0,0.10034207,0.037134405,-0.07897436,46168.05556,4
6065.5,5739.5,2713.0,3441.0,4282.0,5013.5,0.094954416,0.07869399,-0.18599562,36126.41797,5
2429.0,2383.0,1904.0,1990.0,2040.0,2244.0,0.03958913,0.04761905,-0.05999055,233072.5543,3
3675.0,3011.0,2353.0,2583.0,2753.0,2916.0,0.11515703,0.028752867,-0.060556464,78474.92231,5
3031.0,2607.0,1736.0,1883.0,1948.0,2740.0,0.050424535,0.16894197,-0.18537746,19816.86892,3
2554.5,2350.5,2063.0,2150.0,2198.0,2517.0,0.007394262,0.06765641,-0.07863724,30702.29905,3
4253.0,3877.0,2756.0,3014.0,3260.0,3608.0,0.08205063,0.050669774,-0.089701,21272.38368,5
3848.5,3415.5,2278.0,2494.0,2735.0,3039.0,0.11753176,0.05264981,-0.09849991,6685.719184,5
5686.5,4963.5,2782.0,3309.0,3832.0,4303.0,0.13849542,0.05789797,-0.13058329,29913.55165,5
3724.5,2807.5,1999.0,2030.5,2035.0,2750.0,0.15051356,0.14942528,-0.15050727,16605.74436,3
6640.0,5780.0,3148.0,3766.0,4372.0,4928.0,0.14799447,0.059784945,-0.1336554,30878.20356,5
5763.0,5389.0,2736.0,3482.0,4340.0,5092.0,0.061814833,0.07972858,-0.187777,31558.72352,5
1159.0,1126.0,1386.0,1543.0,1327.0,1248.0,-0.036975488,-0.030679611,0.10569688,48.72265625,1
3412.0,2460.0,1874.0,1933.0,1905.5,2663.0,0.12329218,0.16580935,-0.15883377,34930.46224,3
3019.0,2950.0,1881.0,1875.0,1944.0,2344.0,0.12586239,0.09328358,-0.11116378,41279.30165,3
3040.0,2245.0,1498.0,1752.0,1744.0,3428.0,-0.05998763,0.32559937,-0.32355213,19320.21007,0
1173.0,1142.0,1623.0,1882.0,1572.0,1252.0,-0.03257732,-0.11331445,0.20102106,49.86805556,1
2597.5,1751.0,1385.5,1575.5,1407.5,3560.0,-0.15631343,0.43331656,-0.38642782,12427.20009,0
4439.25,3676.5,1999.25,2406.5,2832.0,4147.2,0.03401289,0.18844567,-0.2656057,21499.81597,2
3127.0,2341.0,1465.0,1678.0,1816.0,3498.0,-0.056,0.3165224,-0.35162288,11496.42187,0
2667.0,1817.5,1429.5,1643.0,1522.0,3866.5,-0.18359226,0.43509325,-0.40357563,28895.27083,0
2537.5,1766.5,1428.0,1605.0,1534.0,3563.0,-0.16810097,0.3980773,-0.37886998,33678.77995,0
2467.0,2537.0,1822.0,1881.0,1914.0,2030.0,0.097175896,0.029411765,-0.038097672,123752.9193,3
4728.5,4311.5,3051.0,3336.0,3629.5,4069.0,0.07496448,0.057089042,-0.09898717,40070.97439,5
5787.0,4904.0,2688.0,3259.0,3818.0,4234.0,0.15497455,0.05166418,-0.13012144,36245.76215,5
4081.25,3271.25,1787.25,2059.333333,2336.0,3496.0,0.077237785,0.1989026,-0.25861034,21472.30903,2
3043.0,2616.0,1789.5,1946.5,1936.5,2839.0,0.03468208,0.18898545,-0.18650089,30026.36285,3
4924.333333,4129.25,2055.5,2407.5,2871.5,3901.0,0.11595407,0.15201181,-0.23674408,31255.55339,2
1247.5,1178.5,1585.5,1807.5,1602.0,1360.5,-0.043328222,-0.081518985,0.14109848,125.1006944,1
5320.0,5321.0,3433.0,3873.0,4330.0,4616.0,0.070853464,0.031969596,-0.08752503,39249.54384,5
1199.5,1150.5,1739.0,1942.0,1666.5,1392.0,-0.074281305,-0.08974988,0.164967,62.22265625,1
2642.0,2454.0,1584.0,1692.0,1652.0,2488.0,0.030019494,0.20193237,-0.19043063,53131.51128,3
